label	entity_id	ssid
entry of viral genome into host nucleus via docking of viral capsid to the nuclear pore complex and injection of viral genome	http://purl.obolibrary.org/obo/GO_0075507	11657
entry of viral genome into host nucleus through nuclear pore complex via importin	http://purl.obolibrary.org/obo/GO_0075506	1286
fusion of virus membrane with host macropinosome membrane	http://purl.obolibrary.org/obo/GO_0075503	13625
endosome membrane permeabilization involved in viral entry into host cell	http://purl.obolibrary.org/obo/GO_0075502	16022
endocytosis involved in viral entry into host cell	http://purl.obolibrary.org/obo/GO_0075509	12840
oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor	http://purl.obolibrary.org/obo/GO_0016616	29034
malate dehydrogenase activity	http://purl.obolibrary.org/obo/GO_0016615	15505
oxidoreductase activity, acting on CH-OH group of donors	http://purl.obolibrary.org/obo/GO_0016614	31408
4-oxoproline reductase activity	http://purl.obolibrary.org/obo/GO_0016617	37961
hydroxypyruvate reductase activity	http://purl.obolibrary.org/obo/GO_0016618	24617
negative regulation of female pigmentation	http://purl.obolibrary.org/obo/GO_0048090	26725
male pigmentation	http://purl.obolibrary.org/obo/GO_0048094	2892
positive regulation of female pigmentation	http://purl.obolibrary.org/obo/GO_0048091	34385
positive regulation of male pigmentation	http://purl.obolibrary.org/obo/GO_0048093	13755
antennal joint development	http://purl.obolibrary.org/obo/GO_0048098	3097
female pigmentation	http://purl.obolibrary.org/obo/GO_0048095	2238
negative regulation of male pigmentation	http://purl.obolibrary.org/obo/GO_0048092	499
anterior/posterior lineage restriction, imaginal disc	http://purl.obolibrary.org/obo/GO_0048099	1719
ER-dependent peroxisome organization	http://purl.obolibrary.org/obo/GO_0032581	2872
negative regulation of methylenetetrahydrofolate reductase (NAD(P)H) activity	http://purl.obolibrary.org/obo/GO_1903869	20872
positive regulation of oxidative phosphorylation	http://purl.obolibrary.org/obo/GO_1903862	11617
regulation of methylenetetrahydrofolate reductase (NAD(P)H) activity	http://purl.obolibrary.org/obo/GO_1903868	19262
negative regulation of dendrite extension	http://purl.obolibrary.org/obo/GO_1903860	43227
P granule assembly	http://purl.obolibrary.org/obo/GO_1903863	12673
positive regulation of dendrite extension	http://purl.obolibrary.org/obo/GO_1903861	8950
extraembryonic membrane development	http://purl.obolibrary.org/obo/GO_1903867	19457
palisade mesophyll development	http://purl.obolibrary.org/obo/GO_1903866	4341
P granule disassembly	http://purl.obolibrary.org/obo/GO_1903864	29843
prepupal development	http://purl.obolibrary.org/obo/GO_0035210	1570
leg disc development	http://purl.obolibrary.org/obo/GO_0035218	676
labial disc development	http://purl.obolibrary.org/obo/GO_0035217	32885
prothoracic disc development	http://purl.obolibrary.org/obo/GO_0035219	29968
eye-antennal disc development	http://purl.obolibrary.org/obo/GO_0035214	11754
spermathecum morphogenesis	http://purl.obolibrary.org/obo/GO_0035211	5823
cell competition in a multicellular organism	http://purl.obolibrary.org/obo/GO_0035212	32053
haltere disc development	http://purl.obolibrary.org/obo/GO_0035216	34034
clypeo-labral disc development	http://purl.obolibrary.org/obo/GO_0035213	22452
genital disc development	http://purl.obolibrary.org/obo/GO_0035215	4449
negative regulation of glycolytic process	http://purl.obolibrary.org/obo/GO_0045820	649
negative regulation of isotype switching	http://purl.obolibrary.org/obo/GO_0045829	5757
negative regulation of isoprenoid metabolic process	http://purl.obolibrary.org/obo/GO_0045827	32344
positive regulation of isoprenoid metabolic process	http://purl.obolibrary.org/obo/GO_0045828	30906
positive regulation of heart contraction	http://purl.obolibrary.org/obo/GO_0045823	10718
negative regulation of innate immune response	http://purl.obolibrary.org/obo/GO_0045824	6867
negative regulation of heart contraction	http://purl.obolibrary.org/obo/GO_0045822	29282
positive regulation of glycolytic process	http://purl.obolibrary.org/obo/GO_0045821	22341
5-(carboxyamino)imidazole ribonucleotide synthase activity	http://purl.obolibrary.org/obo/GO_0034028	26667
glutamate-putrescine ligase activity	http://purl.obolibrary.org/obo/GO_0034024	9095
D-aspartate ligase activity	http://purl.obolibrary.org/obo/GO_0034025	12103
L-amino-acid alpha-ligase activity	http://purl.obolibrary.org/obo/GO_0034026	19708
3-(hydroxyamino)phenol mutase activity	http://purl.obolibrary.org/obo/GO_0034022	2750
response to silicon dioxide	http://purl.obolibrary.org/obo/GO_0034021	20593
5-(carboxyamino)imidazole ribonucleotide mutase activity	http://purl.obolibrary.org/obo/GO_0034023	24300
neoxanthin synthase activity	http://purl.obolibrary.org/obo/GO_0034020	39631
2-oxoglutarate carboxylase activity	http://purl.obolibrary.org/obo/GO_0034029	23823
(carboxyethyl)arginine beta-lactam-synthase activity	http://purl.obolibrary.org/obo/GO_0034027	40322
cellooligosaccharide catabolic process	http://purl.obolibrary.org/obo/GO_2000903	41782
cyclodextrin metabolic process	http://purl.obolibrary.org/obo/GO_2000900	6887
positive regulation of starch metabolic process	http://purl.obolibrary.org/obo/GO_2000906	24306
positive regulation of glucomannan catabolic process	http://purl.obolibrary.org/obo/GO_2000908	5377
cyclodextrin catabolic process	http://purl.obolibrary.org/obo/GO_2000901	740
regulation of starch metabolic process	http://purl.obolibrary.org/obo/GO_2000904	26924
negative regulation of starch metabolic process	http://purl.obolibrary.org/obo/GO_2000905	28247
cellooligosaccharide metabolic process	http://purl.obolibrary.org/obo/GO_2000902	10456
negative regulation of glucomannan catabolic process	http://purl.obolibrary.org/obo/GO_2000907	9201
regulation of sterol import	http://purl.obolibrary.org/obo/GO_2000909	38427
beta-1,2-oligomannoside biosynthetic process	http://purl.obolibrary.org/obo/GO_0070136	526
negative regulation of mitochondrial translational initiation	http://purl.obolibrary.org/obo/GO_0070133	35076
beta-1,2-oligomannoside metabolic process	http://purl.obolibrary.org/obo/GO_0070135	39712
ubiquitin-like protein-specific endopeptidase activity	http://purl.obolibrary.org/obo/GO_0070137	10959
positive regulation of mitochondrial translational initiation	http://purl.obolibrary.org/obo/GO_0070134	30791
negative regulation of mitochondrial translation	http://purl.obolibrary.org/obo/GO_0070130	35801
SUMO-specific endopeptidase activity	http://purl.obolibrary.org/obo/GO_0070139	29484
positive regulation of mitochondrial translation	http://purl.obolibrary.org/obo/GO_0070131	35341
regulation of mitochondrial translational initiation	http://purl.obolibrary.org/obo/GO_0070132	42387
cis-zeatin metabolic process	http://purl.obolibrary.org/obo/GO_0033399	2692
homogalacturonan catabolic process	http://purl.obolibrary.org/obo/GO_0033393	6444
beta-alanine biosynthetic process via 1,3 diaminopropane	http://purl.obolibrary.org/obo/GO_0033394	18207
beta-alanine biosynthetic process via 3-ureidopropionate	http://purl.obolibrary.org/obo/GO_0033396	36625
beta-alanine biosynthetic process via 3-hydroxypropionate	http://purl.obolibrary.org/obo/GO_0033395	23572
putrescine biosynthetic process from arginine via N-carbamoylputrescine	http://purl.obolibrary.org/obo/GO_0033390	22818
zeatin biosynthetic process	http://purl.obolibrary.org/obo/GO_0033398	9989
zeatin metabolic process	http://purl.obolibrary.org/obo/GO_0033397	38379
butanal dehydrogenase activity	http://purl.obolibrary.org/obo/GO_0047759	22212
ATP:2-methylpropanoate phosphotransferase activity	http://purl.obolibrary.org/obo/GO_0047758	2888
choline-sulfatase activity	http://purl.obolibrary.org/obo/GO_0047753	25874
cholestenol delta-isomerase activity	http://purl.obolibrary.org/obo/GO_0047750	44157
3-oxo-5alpha-steroid 4-dehydrogenase (NADP+) activity	http://purl.obolibrary.org/obo/GO_0047751	4787
choline sulfotransferase activity	http://purl.obolibrary.org/obo/GO_0047754	495
chondroitin-glucuronate 5-epimerase activity	http://purl.obolibrary.org/obo/GO_0047757	43910
chondroitin 4-sulfotransferase activity	http://purl.obolibrary.org/obo/GO_0047756	8361
isocitrate epimerase activity	http://purl.obolibrary.org/obo/GO_0047755	4206
lanosterol synthase activity	http://purl.obolibrary.org/obo/GO_0000250	1618
allantoin catabolic process	http://purl.obolibrary.org/obo/GO_0000256	24962
allantoin metabolic process	http://purl.obolibrary.org/obo/GO_0000255	12127
C-4 methylsterol oxidase activity	http://purl.obolibrary.org/obo/GO_0000254	43939
3-keto sterol reductase activity	http://purl.obolibrary.org/obo/GO_0000253	5805
nitrilase activity	http://purl.obolibrary.org/obo/GO_0000257	28772
C-3 sterol dehydrogenase (C-4 sterol decarboxylase) activity	http://purl.obolibrary.org/obo/GO_0000252	7684
lactate racemization	http://purl.obolibrary.org/obo/GO_0019247	2245
methylglyoxal biosynthetic process	http://purl.obolibrary.org/obo/GO_0019242	39218
D-lactate biosynthetic process from methylglyoxal via (R)-lactaldehyde	http://purl.obolibrary.org/obo/GO_0019248	37888
citrulline catabolic process	http://purl.obolibrary.org/obo/GO_0019241	12379
lactate biosynthetic process from pyruvate	http://purl.obolibrary.org/obo/GO_0019244	4770
citrulline biosynthetic process	http://purl.obolibrary.org/obo/GO_0019240	21254
methylglyoxal catabolic process to D-lactate via S-lactoyl-glutathione	http://purl.obolibrary.org/obo/GO_0019243	6353
D(-)-lactate biosynthetic process from pyruvate	http://purl.obolibrary.org/obo/GO_0019245	40041
lactate biosynthetic process	http://purl.obolibrary.org/obo/GO_0019249	1909
L(+)-lactate biosynthetic process from pyruvate	http://purl.obolibrary.org/obo/GO_0019246	10474
protein-FAD linkage via O4'-(8alpha-FAD)-L-tyrosine	http://purl.obolibrary.org/obo/GO_0018296	33305
protein-FAD linkage via 3'-(8alpha-FAD)-L-histidine	http://purl.obolibrary.org/obo/GO_0018295	16752
protein-FAD linkage	http://purl.obolibrary.org/obo/GO_0018293	33919
molybdenum incorporation via L-cysteinyl molybdopterin	http://purl.obolibrary.org/obo/GO_0018292	19861
protein-FAD linkage via 1'-(8alpha-FAD)-L-histidine	http://purl.obolibrary.org/obo/GO_0018297	13115
iron and molybdenum incorporation into iron-molybdenum-sulfur cluster via L-cysteinyl homocitryl molybdenum-heptairon-nonasulfide	http://purl.obolibrary.org/obo/GO_0018290	1354
protein-FAD linkage via S-(8alpha-FAD)-L-cysteine	http://purl.obolibrary.org/obo/GO_0018294	27420
molybdenum incorporation into iron-sulfur cluster	http://purl.obolibrary.org/obo/GO_0018291	18009
iron incorporation into the Rieske iron-sulfur cluster via bis-L-cysteinyl bis-L-histidino diiron disulfide	http://purl.obolibrary.org/obo/GO_0018299	32203
cyclic nucleotide-gated mechanosensitive monoatomic ion channel activity	http://purl.obolibrary.org/obo/GO_0043854	7039
monomethylamine methyltransferase activity	http://purl.obolibrary.org/obo/GO_0043852	31890
N-acetylornithine carbamoyltransferase activity	http://purl.obolibrary.org/obo/GO_0043857	15866
cyclic nucleotide-activated monoatomic ion channel activity	http://purl.obolibrary.org/obo/GO_0043855	25854
arginine:ornithine antiporter activity	http://purl.obolibrary.org/obo/GO_0043858	19623
anti-sigma factor antagonist activity	http://purl.obolibrary.org/obo/GO_0043856	22474
regulation of defecation	http://purl.obolibrary.org/obo/GO_2000292	19497
negative regulation of hydrogen peroxide catabolic process	http://purl.obolibrary.org/obo/GO_2000296	39794
regulation of myotome development	http://purl.obolibrary.org/obo/GO_2000290	11478
negative regulation of Rho-dependent protein serine/threonine kinase activity	http://purl.obolibrary.org/obo/GO_2000299	28719
regulation of myoblast proliferation	http://purl.obolibrary.org/obo/GO_2000291	33489
negative regulation of synapse maturation	http://purl.obolibrary.org/obo/GO_2000297	38869
negative regulation of defecation	http://purl.obolibrary.org/obo/GO_2000293	28116
regulation of hydrogen peroxide catabolic process	http://purl.obolibrary.org/obo/GO_2000295	28317
regulation of Rho-dependent protein serine/threonine kinase activity	http://purl.obolibrary.org/obo/GO_2000298	38381
positive regulation of defecation	http://purl.obolibrary.org/obo/GO_2000294	36492
mRNA cap binding	http://purl.obolibrary.org/obo/GO_0098808	43911
nitrite reductase activity	http://purl.obolibrary.org/obo/GO_0098809	25770
regulation of renal system process	http://purl.obolibrary.org/obo/GO_0098801	32791
methylselenol demethylase activity	http://purl.obolibrary.org/obo/GO_0098608	43079
selenomethionine gamma-lyase activity	http://purl.obolibrary.org/obo/GO_0098600	34519
adenosylselenohomocysteinase activity	http://purl.obolibrary.org/obo/GO_0098604	41301
selenocystathionine beta-synthase activity	http://purl.obolibrary.org/obo/GO_0098605	27500
methylselenocysteine deselenhydrase activity	http://purl.obolibrary.org/obo/GO_0098607	1052
selenol Se-methyltransferase activity	http://purl.obolibrary.org/obo/GO_0098603	20779
selenomethionine adenosyltransferase activity	http://purl.obolibrary.org/obo/GO_0098601	21237
cell-cell adhesion	http://purl.obolibrary.org/obo/GO_0098609	9503
selenocystathionine gamma-lyase activity	http://purl.obolibrary.org/obo/GO_0098606	28477
lipoteichoic acid D-alanylation	http://purl.obolibrary.org/obo/GO_0036358	38011
renal potassium excretion	http://purl.obolibrary.org/obo/GO_0036359	18545
cyclic 2,3-diphosphoglycerate synthetase activity	http://purl.obolibrary.org/obo/GO_0036356	15705
2-iminoacetate synthase activity	http://purl.obolibrary.org/obo/GO_0036355	17828
mannose-specific flocculation	http://purl.obolibrary.org/obo/GO_0036350	27078
2-phosphoglycerate kinase activity	http://purl.obolibrary.org/obo/GO_0036357	28580
2-desacetyl-2-hydroxyethyl bacteriochlorophyllide a dehydrogenase activity	http://purl.obolibrary.org/obo/GO_0036354	7103
protein uridylylation	http://purl.obolibrary.org/obo/GO_0018177	16409
peptidyl-1-thioglycine biosynthetic process from peptidyl-glycine	http://purl.obolibrary.org/obo/GO_0018173	3817
peptidyl-threonine adenylylation	http://purl.obolibrary.org/obo/GO_0018178	24593
protein nucleotidylation	http://purl.obolibrary.org/obo/GO_0018175	27895
peptidyl-cysteine oxidation	http://purl.obolibrary.org/obo/GO_0018171	7742
peptidyl-L-3',4',5'-trihydroxyphenylalanine biosynthetic process from peptidyl-tyrosine	http://purl.obolibrary.org/obo/GO_0018172	28448
protein-heme P460 linkage	http://purl.obolibrary.org/obo/GO_0018174	13057
deoxyguanosine catabolic process	http://purl.obolibrary.org/obo/GO_0006161	34347
AMP biosynthetic process	http://purl.obolibrary.org/obo/GO_0006167	2928
purine nucleotide biosynthetic process	http://purl.obolibrary.org/obo/GO_0006164	8479
adenine salvage	http://purl.obolibrary.org/obo/GO_0006168	32572
purine ribonucleoside salvage	http://purl.obolibrary.org/obo/GO_0006166	11394
purine nucleotide metabolic process	http://purl.obolibrary.org/obo/GO_0006163	33477
adenosine salvage	http://purl.obolibrary.org/obo/GO_0006169	35283
photosynthetic electron transport in photosystem II	http://purl.obolibrary.org/obo/GO_0009772	39012
photosynthetic phosphorylation	http://purl.obolibrary.org/obo/GO_0009777	8974
noncyclic photosynthetic phosphorylation	http://purl.obolibrary.org/obo/GO_0009779	36317
photosynthetic electron transport in photosystem I	http://purl.obolibrary.org/obo/GO_0009773	33561
cyclic photosynthetic phosphorylation	http://purl.obolibrary.org/obo/GO_0009778	28362
