label	entity_id	ssid
Elevated circulating thiosulfate concentration	http://purl.obolibrary.org/obo/HP_6000757	[2, 8, 5, 3, 2]
Elevated circulating interleukin 1 receptor antagonist concentration	http://purl.obolibrary.org/obo/HP_6000758	[2, 3, 2, 8]
Positive CSF West Nile virus nucleic acid test	http://purl.obolibrary.org/obo/HP_6000759	[2, 0, 2, 6]
Positive CSF herpes simplex virus nucleic acid test	http://purl.obolibrary.org/obo/HP_6000760	[2, 0, 2, 7]
Positive CSF cryptococcal antigen test	http://purl.obolibrary.org/obo/HP_6000761	[2, 0, 2, 8]
Posiitive rubella CSF culture	http://purl.obolibrary.org/obo/HP_6000762	[5, 3, 5, 4, 4]
Positive CSF treponema pallidum nucleic acid test	http://purl.obolibrary.org/obo/HP_6000763	[2, 0, 2, 9]
Decreased CSF tetrahydrobiopterin level	http://purl.obolibrary.org/obo/HP_6000764	[7, 1, 9, 1, 3]
Decreased CSF N-acetyl-aspartyl-glutamate concentration	http://purl.obolibrary.org/obo/HP_6000765	[1, 7, 2, 9]
Positive CSF Tropheryma whipplei bacteria microscopy	http://purl.obolibrary.org/obo/HP_6000766	[2, 0, 1, 3]
CSF treponemal antibody positivity	http://purl.obolibrary.org/obo/HP_6000767	[2, 0, 8, 5]
Echophenomenon	http://purl.obolibrary.org/obo/HP_6000768	[5, 6, 0, 3, 5]
Paracentral hyper-autofluorecence	http://purl.obolibrary.org/obo/HP_6000769	[5, 6, 0, 7, 0, 2]
Fixed fetal extremities	http://purl.obolibrary.org/obo/HP_6000770	[0, 6, 5, 4]
Abnormal peripapillary microvascular network	http://purl.obolibrary.org/obo/HP_6000771	[6, 0, 8, 7, 1]
Auriculitis	http://purl.obolibrary.org/obo/HP_6000772	[5, 9, 0, 8, 3]
Recent history of moisture in external ear canal	http://purl.obolibrary.org/obo/HP_6000773	[5, 3, 3, 5, 0]
History of recent trauma to external ear canal	http://purl.obolibrary.org/obo/HP_6000774	[5, 3, 3, 5, 1]
Elevated urinary 4-tyramine level	http://purl.obolibrary.org/obo/HP_6000775	[2, 7, 4, 2, 3]
Elevated circulating 3-hydroxykynurenine concentration	http://purl.obolibrary.org/obo/HP_6000776	[2, 2, 8, 6, 2]
Posterior vertebral body notching	http://purl.obolibrary.org/obo/HP_6000777	[4, 3, 4, 1, 4]
Cone-shaped distal tibial epiphysis	http://purl.obolibrary.org/obo/HP_6000778	[3, 7, 0, 6]
Osteoporotic femoral neck	http://purl.obolibrary.org/obo/HP_6000779	[3, 7, 7, 8]
Olanzapine exposure	http://purl.obolibrary.org/obo/HP_6000780	[5, 3, 1, 1, 0, 2]
Reduced tissue phosphomannomutase activity	http://purl.obolibrary.org/obo/HP_6000781	[7, 1, 0, 8, 1]
Reduced tissue phosphomannose isomerase activity	http://purl.obolibrary.org/obo/HP_6000782	[7, 1, 0, 8, 2]
Reduced tissue palmitoyl-protein thioesterase activity	http://purl.obolibrary.org/obo/HP_6000783	[7, 1, 2, 4, 4]
Maternal household cat exposure	http://purl.obolibrary.org/obo/HP_6000784	[5, 3, 3, 3, 2, 2]
Protein craving	http://purl.obolibrary.org/obo/HP_6000785	[5, 3, 1, 2, 3]
Absent superficial temporal artery pulse	http://purl.obolibrary.org/obo/HP_6000786	[7, 7, 2, 5, 2, 2]
Basilar artery fenestration	http://purl.obolibrary.org/obo/HP_6000787	[4, 1, 1, 5, 0]
Displacement of the extensor tendon in metacarpophalangeal joint	http://purl.obolibrary.org/obo/HP_6000788	[8, 3, 9, 3]
Heloma	http://purl.obolibrary.org/obo/HP_6000789	[5, 9, 9, 8, 4]
Exacerbated by pronation	http://purl.obolibrary.org/obo/HP_6000790	[0, 4, 6, 5]
Distortion of the anterior part of the interhemispheric fissure	http://purl.obolibrary.org/obo/HP_6000791	[5, 6, 0, 7, 4]
Positive lacrimal tract actinomyces culture	http://purl.obolibrary.org/obo/HP_6000792	[2, 0, 7, 3]
Eschar	http://purl.obolibrary.org/obo/HP_6000793	[5, 9, 1, 6, 6]
History of wearing tightly fitted clothing	http://purl.obolibrary.org/obo/HP_6000794	[5, 3, 3, 3, 5]
Anti-folate receptor antibody positivity	http://purl.obolibrary.org/obo/HP_6000795	[5, 5, 4, 6, 3]
Positive bloodstream VDRL test	http://purl.obolibrary.org/obo/HP_6000796	[2, 0, 3, 8]
Positive bloodstream rapid plasma reagin test	http://purl.obolibrary.org/obo/HP_6000797	[2, 9, 4, 6, 1]
Positive bloodstream HIV p24 antigen test	http://purl.obolibrary.org/obo/HP_6000798	[2, 0, 3, 5]
Positive Quantiferon tuberculosis test	http://purl.obolibrary.org/obo/HP_6000799	[2, 0, 4, 4]
Tzanck smear with multinucleated giant cells	http://purl.obolibrary.org/obo/HP_6000800	[5, 4, 5, 3, 4]
Positive Mazzotti test	http://purl.obolibrary.org/obo/HP_6000801	[5, 3, 1, 6, 1, 6]
Positive bloodstream Tropheryma whippelii nucleic acid test	http://purl.obolibrary.org/obo/HP_6000802	[2, 0, 3, 7]
Elevated urinary 2,8-dihydroxyadenine level	http://purl.obolibrary.org/obo/HP_6000803	[2, 7, 8, 5, 1]
Elevated urine fructose level	http://purl.obolibrary.org/obo/HP_6000804	[1, 1, 0, 0, 1]
Elevated urinary uroporphyrin level	http://purl.obolibrary.org/obo/HP_6000805	[2, 7, 0, 6, 2]
Elevated urinary phosphohydroxylysine level	http://purl.obolibrary.org/obo/HP_6000806	[2, 7, 0, 0, 1]
Cervical C6/C7 vertebrae fusion	http://purl.obolibrary.org/obo/HP_6000807	[4, 3, 8, 3, 1]
Periumbilical depression	http://purl.obolibrary.org/obo/HP_6000808	[4, 8, 3, 1, 8]
Thickened tibial cortex	http://purl.obolibrary.org/obo/HP_6000809	[3, 6, 0, 4, 1]
Thickened femoral cortex	http://purl.obolibrary.org/obo/HP_6000810	[3, 7, 1, 8]
Thickened cortex of the radius	http://purl.obolibrary.org/obo/HP_6000811	[3, 9, 2, 6]
Thickened cortex of the ulna	http://purl.obolibrary.org/obo/HP_6000812	[3, 2, 8, 9]
Elevated circulating aspartate aminotransferase to alanine aminotransferase ratio	http://purl.obolibrary.org/obo/HP_6000813	[2, 4, 0, 8]
Temporomandibular joint dislocation	http://purl.obolibrary.org/obo/HP_6000814	[0, 6, 3, 8]
Amyloid goiter	http://purl.obolibrary.org/obo/HP_6000815	[5, 7, 8, 4]
Prominent lesser trochanter	http://purl.obolibrary.org/obo/HP_6000816	[3, 7, 4, 6]
Melorheostosis	http://purl.obolibrary.org/obo/HP_6000817	[3, 4, 9, 4]
Transverse terminal limb defect	http://purl.obolibrary.org/obo/HP_6000818	[4, 8, 0, 4, 0]
Elevated circulating beta-glucuronidase activity	http://purl.obolibrary.org/obo/HP_6000819	[2, 7, 4, 7]
Elevated osmolality gap	http://purl.obolibrary.org/obo/HP_6000820	[1, 9, 7, 7]
Elevated circulating bile alcohol concentration	http://purl.obolibrary.org/obo/HP_6000821	[2, 8, 9, 3, 1]
Elevated CSF tetrahydrobiopterin level	http://purl.obolibrary.org/obo/HP_6000822	[2, 2, 3, 4, 2]
Elevated CSF 5-hydroxyindoleacetic acid concentration	http://purl.obolibrary.org/obo/HP_6000823	[2, 2, 3, 9]
Cerebrospinal fluid eosinophilia	http://purl.obolibrary.org/obo/HP_6000824	[2, 0, 6, 3]
Reduced C27 3beta-HSD activity in cultured fibroblasts	http://purl.obolibrary.org/obo/HP_6000825	[7, 1, 2, 6, 4]
Reduced procollagen-lysine,2-oxoglutarate 5-dioxygenase 1 activity in cultured fibroblasts	http://purl.obolibrary.org/obo/HP_6000826	[7, 1, 2, 8, 3]
Diminished tissue fumarylacetoacetate hydrolase activity	http://purl.obolibrary.org/obo/HP_6000827	[7, 1, 2, 7, 6]
Reduced tissue peptidase D activity	http://purl.obolibrary.org/obo/HP_6000828	[7, 1, 1, 9, 4]
Reduced tissue glycine cleavage enzyme activity	http://purl.obolibrary.org/obo/HP_6000829	[1, 3, 1, 1, 1]
Diminished alpha-ketoglutarate dehydrogenase activity in cultured fibroblasts	http://purl.obolibrary.org/obo/HP_6000830	[7, 1, 2, 6, 5]
Increased circulating dihydroxycholestanoic acid concentration	http://purl.obolibrary.org/obo/HP_6000831	[2, 8, 9, 2, 3]
Reduced tissue phosphorylase kinase activity	http://purl.obolibrary.org/obo/HP_6000832	[7, 1, 0, 1, 4]
Hyperkalemia while symptomatic	http://purl.obolibrary.org/obo/HP_6000833	[2, 5, 1, 9]
Elevated urinary gamma-glutamylcysteine level	http://purl.obolibrary.org/obo/HP_6000834	[2, 7, 2, 9, 3]
Positive CSF mycobacterial culture	http://purl.obolibrary.org/obo/HP_6000835	[2, 0, 1, 4]
Positive respiratory tract nucleic acid pathogen test	http://purl.obolibrary.org/obo/HP_6000836	[2, 0, 9, 5]
Positive respiratory tract SARS-CoV-2 coronavirus nucleic acid test	http://purl.obolibrary.org/obo/HP_6000837	[5, 3, 5, 5, 8]
Positive fecal cryptosporidium antigen test	http://purl.obolibrary.org/obo/HP_6000838	[2, 0, 5, 2]
Horizontal position of testicle	http://purl.obolibrary.org/obo/HP_6000839	[4, 0, 8, 9]
Localized soft-tissue swelling on extremity	http://purl.obolibrary.org/obo/HP_6000840	[5, 8, 4, 1, 7]
Abnormal scleral thickness	http://purl.obolibrary.org/obo/HP_6000841	[6, 6, 0, 5]
Multiple eyelid beaded papules	http://purl.obolibrary.org/obo/HP_6000842	[4, 4, 8, 1, 3]
Nonexudative conjunctivitis	http://purl.obolibrary.org/obo/HP_6000843	[5, 9, 0, 3, 7]
Nematode in retina	http://purl.obolibrary.org/obo/HP_6000844	[5, 0, 2, 7, 2]
Vascular compression of the eighth cranial nerve	http://purl.obolibrary.org/obo/HP_6000845	[4, 0, 0, 3, 3]
Beaded bile ducts	http://purl.obolibrary.org/obo/HP_6000846	[4, 8, 4, 1, 2]
Cardiac mass	http://purl.obolibrary.org/obo/HP_6000847	[5, 4, 0, 9, 5]
Superior olive hypertrophy	http://purl.obolibrary.org/obo/HP_6000848	[2, 6, 6, 0, 2]
Spinal extradural arachnoid cyst	http://purl.obolibrary.org/obo/HP_6000849	[4, 1, 6, 4, 4]
Temporal cortex localization	http://purl.obolibrary.org/obo/HP_6000850	[5, 3, 2, 2, 4, 3]
Basilar meningeal enhancement	http://purl.obolibrary.org/obo/HP_6000851	[4, 1, 1, 5, 1]
Megacolon	http://purl.obolibrary.org/obo/HP_6000852	[2, 6, 7, 0, 7]
Thyroid cyst	http://purl.obolibrary.org/obo/HP_6000853	[4, 0, 9, 6, 1]
Decreased circulating sulfate concentration	http://purl.obolibrary.org/obo/HP_6000854	[1, 7, 4, 7]
Cold intolerance	http://purl.obolibrary.org/obo/HP_6000855	[7, 8, 5, 7, 8]
Head and neck distribution	http://purl.obolibrary.org/obo/HP_6000856	[5, 3, 2, 6, 8, 1]
Symmetric distribution	http://purl.obolibrary.org/obo/HP_6000857	[5, 3, 4, 9]
Muscle extensor surface location	http://purl.obolibrary.org/obo/HP_6000858	[0, 9, 9, 8]
Dermal foam cells	http://purl.obolibrary.org/obo/HP_6000859	[5, 6, 8, 9, 2]
Diminished tissue very long-chain acyl-CoA dehydrogenase activity	http://purl.obolibrary.org/obo/HP_6000860	[1, 2, 4, 1]
Diminished tissue glycogen branching enzyme activity	http://purl.obolibrary.org/obo/HP_6000861	[7, 1, 0, 4, 4]
Parotid adenoma	http://purl.obolibrary.org/obo/HP_6000862	[5, 8, 8, 8, 3]
Elevated serum-ascites albumin gradient (SAAG)	http://purl.obolibrary.org/obo/HP_6000863	[2, 4, 0, 9]
Transverse smile	http://purl.obolibrary.org/obo/HP_6000864	[4, 2, 3, 0, 4]
Hyperphalangy of the 4th finger	http://purl.obolibrary.org/obo/HP_6000865	[8, 5, 6, 3]
Delayed distal femoral epiphyseal ossification	http://purl.obolibrary.org/obo/HP_6000866	[3, 1, 1, 7]
Delayed tibial epiphyseal ossification	http://purl.obolibrary.org/obo/HP_6000867	[3, 1, 2, 9]
Toe hyperphalangy	http://purl.obolibrary.org/obo/HP_6000868	[9, 0, 9, 6, 3]
Sclerotic ilium	http://purl.obolibrary.org/obo/HP_6000869	[5, 4, 9, 7, 4]
Metaphyseal chevron deformity	http://purl.obolibrary.org/obo/HP_6000870	[3, 8, 1, 7]
Popcorn calcification	http://purl.obolibrary.org/obo/HP_6000871	[3, 5, 0, 8]
Aplasia/Hypoplasia of the calvaria	http://purl.obolibrary.org/obo/HP_6000872	[7, 0, 1, 2, 1]
Bowdler spurs	http://purl.obolibrary.org/obo/HP_6000873	[3, 7, 0, 7]
Delayed ossification of the clavicle	http://purl.obolibrary.org/obo/HP_6000874	[3, 1, 2, 6]
Wide sacroiliac joint	http://purl.obolibrary.org/obo/HP_6000875	[4, 3, 5, 5, 1]
Anti-Glutamate Receptor delta2 antibody positivity	http://purl.obolibrary.org/obo/HP_6000876	[5, 5, 3, 3, 5]
Anti-dachshund family transcription factor 1 antibody positivity	http://purl.obolibrary.org/obo/HP_6000877	[5, 5, 4, 3, 2]
Anti-potassium channel tetramerization domain containing 16 antibody positivity	http://purl.obolibrary.org/obo/HP_6000878	[5, 5, 4, 6, 4]
Anti-regulator of G protein signaling 8 antibody positivity	http://purl.obolibrary.org/obo/HP_6000879	[5, 5, 5, 9, 2]
Anti-neurochondrin antibody positivity	http://purl.obolibrary.org/obo/HP_6000880	[5, 5, 4, 0, 4]
Anti-DCC netrin 1 receptor antibody positivity	http://purl.obolibrary.org/obo/HP_6000881	[5, 5, 4, 0, 5]
Anti-recoverin antibody positivity	http://purl.obolibrary.org/obo/HP_6000882	[5, 5, 3, 0, 2]
Recent history of sedation by propofol infusion	http://purl.obolibrary.org/obo/HP_6000883	[5, 3, 3, 3, 1, 2]
Enlarged humeral head	http://purl.obolibrary.org/obo/HP_6000884	[3, 3, 5, 7, 1]
Enlarged radial head	http://purl.obolibrary.org/obo/HP_6000885	[3, 9, 5, 7]
Enlarged distal tibial epiphysis	http://purl.obolibrary.org/obo/HP_6000886	[3, 8, 5, 7]
Elevated blood bismuth concentration	http://purl.obolibrary.org/obo/HP_6000887	[2, 4, 1, 4]
Elevated urine bismuth level	http://purl.obolibrary.org/obo/HP_6000888	[2, 7, 4, 3, 2]
Distal radioulnar joint dislocation	http://purl.obolibrary.org/obo/HP_6000889	[0, 6, 3, 1, 1]
Proximal radioulnar joint dislocation	http://purl.obolibrary.org/obo/HP_6000890	[3, 0, 0, 4]
Absent toe phalanx flexion crease	http://purl.obolibrary.org/obo/HP_6000891	[9, 4, 1, 4, 1]
White matter globoid cells	http://purl.obolibrary.org/obo/HP_6000892	[5, 4, 1, 1, 6]
Gaucher cells	http://purl.obolibrary.org/obo/HP_6000893	[5, 4, 3, 9, 5]
Breast adenoma	http://purl.obolibrary.org/obo/HP_6000894	[5, 8, 8, 8, 4]
Breast apocrine adenoma	http://purl.obolibrary.org/obo/HP_6000895	[5, 6, 5, 8, 7]
Fibrocystic breast lesion	http://purl.obolibrary.org/obo/HP_6000896	[5, 6, 1, 8, 3]
Pancreatic VIPoma	http://purl.obolibrary.org/obo/HP_6000897	[5, 8, 8, 3, 9]
Gastric carcinoid tumor	http://purl.obolibrary.org/obo/HP_6000898	[5, 2, 7, 9]
Posiitve skin scabies test	http://purl.obolibrary.org/obo/HP_6000899	[4, 0, 7, 5, 5]
Positive mumps virus PCR test in the blood circulation	http://purl.obolibrary.org/obo/HP_6000900	[2, 0, 0, 3]
Positive bloodstream tuberculosis-induced T-cell-based interferon-gamma release assay	http://purl.obolibrary.org/obo/HP_6000901	[2, 0, 3, 9]
Positive blood Neisseria gonorrhoeae culture	http://purl.obolibrary.org/obo/HP_6000902	[2, 0, 3, 6]
Anti-mumps antibody positivity	http://purl.obolibrary.org/obo/HP_6000903	[5, 5, 6, 4, 2]
Positive Vibrio cholerae stool culture	http://purl.obolibrary.org/obo/HP_6000904	[2, 0, 5, 3]
Positive cutaneous varicella zoster virus nucleic acid test	http://purl.obolibrary.org/obo/HP_6000905	[2, 0, 4, 5]
Positive bloodstream cryptococcus culture	http://purl.obolibrary.org/obo/HP_6000906	[2, 0, 1, 5]
Positive bloodstream Borrelia miyamotoi nucleic acid test	http://purl.obolibrary.org/obo/HP_6000907	[5, 4, 5, 8, 7]
Positive bloodstream Coxsackievirus nucleic acid pathogen test	http://purl.obolibrary.org/obo/HP_6000908	[2, 0, 3, 3, 3]
Positive stool Cryptosporidium antigen test	http://purl.obolibrary.org/obo/HP_6000909	[2, 0, 5, 4]
Diminished tissue alpha-L-iduronidase activity	http://purl.obolibrary.org/obo/HP_6000910	[7, 1, 1, 7, 2]
Reduced tissue neuraminidase activity	http://purl.obolibrary.org/obo/HP_6000911	[7, 1, 1, 4, 3]
Nummular keratitis	http://purl.obolibrary.org/obo/HP_6000912	[5, 9, 5, 2, 9]
Swelling of inguinal region	http://purl.obolibrary.org/obo/HP_6000913	[2, 6, 8, 7, 1]
Single lesion	http://purl.obolibrary.org/obo/HP_6000914	[5, 6, 0, 8, 6]
Dysorthography	http://purl.obolibrary.org/obo/HP_6000915	[0, 0, 6, 4, 0]
Echogenic fetal colon	http://purl.obolibrary.org/obo/HP_6000916	[5, 2, 9, 4, 1]
Bone marrow edema	http://purl.obolibrary.org/obo/HP_6000917	[5, 4, 6, 8, 7]
Transverse terminal upper limb defect	http://purl.obolibrary.org/obo/HP_6000918	[4, 6, 4, 4, 2]
Trousseau sign	http://purl.obolibrary.org/obo/HP_6000919	[0, 4, 3, 0, 6]
Craniocervical junction constriction	http://purl.obolibrary.org/obo/HP_6000920	[4, 1, 4, 7]
Fibular torsion	http://purl.obolibrary.org/obo/HP_6000921	[0, 3, 2, 4]
Abnormal finger phalanx ossification	http://purl.obolibrary.org/obo/HP_6000922	[8, 6, 6, 7]
Positive bloodstream EBV monospot test	http://purl.obolibrary.org/obo/HP_6000923	[2, 9, 2, 6, 2]
Positive CSF Toxoplasma gondii antibody positivity	http://purl.obolibrary.org/obo/HP_6000924	[2, 0, 8, 6]
Positive tuberculin skin test	http://purl.obolibrary.org/obo/HP_6000925	[2, 9, 4, 4, 3]
Anti-Treponema pallidum antibody positivity	http://purl.obolibrary.org/obo/HP_6000926	[5, 5, 0, 4]
Positive CSF Borrelia burgdorferi antibody positivity	http://purl.obolibrary.org/obo/HP_6000927	[2, 0, 8, 7]
Positive CSF JC-virus antibody positivity	http://purl.obolibrary.org/obo/HP_6000928	[2, 0, 8, 8]
Neutralizing anti-rabies virus antibody positivity	http://purl.obolibrary.org/obo/HP_6000929	[5, 5, 6, 3, 2]
Impaired hepatobiliary scintigraphy tracer uptake	http://purl.obolibrary.org/obo/HP_6000930	[7, 1, 3, 8, 1]
Calcified pulmonary nodule	http://purl.obolibrary.org/obo/HP_6000931	[5, 7, 3, 8, 5]
Postprandial exacerbation	http://purl.obolibrary.org/obo/HP_6000932	[2, 9, 6, 1, 0]
Koebner Phenomenon	http://purl.obolibrary.org/obo/HP_6000933	[0, 4, 3, 7]
Glenoid dysplasia	http://purl.obolibrary.org/obo/HP_6000934	[3, 3, 6, 5]
Prolonged retraction of penile foreskin	http://purl.obolibrary.org/obo/HP_6000935	[4, 4, 6, 8]
Thickened cortex of the clavicle	http://purl.obolibrary.org/obo/HP_6000936	[3, 5, 3, 7]
Thickened cortex of the mandible	http://purl.obolibrary.org/obo/HP_6000937	[3, 6, 1, 4]
Thumb hypoplasia grade 1	http://purl.obolibrary.org/obo/HP_6000938	[8, 3, 8, 0]
Thumb hypoplasia grade 2	http://purl.obolibrary.org/obo/HP_6000939	[8, 3, 8, 1]
Thumb hypoplasia grade 3A	http://purl.obolibrary.org/obo/HP_6000940	[8, 3, 8, 2]
Thumb hypoplasia grade 3B	http://purl.obolibrary.org/obo/HP_6000941	[8, 3, 8, 3]
Thumb hypoplasia grade 4	http://purl.obolibrary.org/obo/HP_6000942	[8, 3, 8, 4]
Femoral osteopoikilosis	http://purl.obolibrary.org/obo/HP_6000943	[3, 7, 7, 2, 1]
Carotidynia	http://purl.obolibrary.org/obo/HP_6000944	[4, 0, 5, 5, 5]
Asymmetric blood pressure between arms	http://purl.obolibrary.org/obo/HP_6000945	[7, 7, 2, 7, 2]
Transverse terminal lower limb defect	http://purl.obolibrary.org/obo/HP_6000946	[4, 8, 0, 4, 1]
Hemimelia of lower leg	http://purl.obolibrary.org/obo/HP_6000947	[7, 0, 0, 3, 3]
Hemimelia of forearm	http://purl.obolibrary.org/obo/HP_6000948	[0, 7, 0, 4]
Sodium glucose transport inhibitor exposure	http://purl.obolibrary.org/obo/HP_6000949	[5, 3, 1, 1, 8, 1]
Breath-holding spell	http://purl.obolibrary.org/obo/HP_6000950	[0, 2, 1, 3, 1]
Flared proximal tibial metaphysis	http://purl.obolibrary.org/obo/HP_6000951	[3, 7, 0, 8]
Delayed toe phalanx ossification	http://purl.obolibrary.org/obo/HP_6000952	[9, 1, 6, 4]
Sorbitol ingestion	http://purl.obolibrary.org/obo/HP_6000953	[2, 9, 0, 8]
Positive peritoneal fluid bacterial culture	http://purl.obolibrary.org/obo/HP_6000954	[2, 0, 7, 4]
Ocular cystine crystal deposition	http://purl.obolibrary.org/obo/HP_6000955	[5, 7, 4, 6]
Exuberant granulation tissue	http://purl.obolibrary.org/obo/HP_6000956	[5, 9, 5, 9, 6, 1]
Oral mucosal papule	http://purl.obolibrary.org/obo/HP_6000957	[5, 6, 9, 7, 7]
Excessive piloerection	http://purl.obolibrary.org/obo/HP_6000958	[2, 6, 5, 4, 3]
Scalp edema	http://purl.obolibrary.org/obo/HP_6000959	[5, 9, 5, 8, 9]
Serpiginous burrow	http://purl.obolibrary.org/obo/HP_6000960	[4, 1, 1, 4]
Positive brain-tissue rabies nucleic acid test	http://purl.obolibrary.org/obo/HP_6000961	[2, 0, 3, 2, 0]
Positive respiratory tract Bordetella pertussis nucleic acid test	http://purl.obolibrary.org/obo/HP_6000962	[4, 5, 0, 7, 2]
Demonstration of acid-fast bacilli in wound tissue	http://purl.obolibrary.org/obo/HP_6000963	[5, 3, 1, 3, 3]
Positive tissue encapsulated budding yeast test	http://purl.obolibrary.org/obo/HP_6000964	[2, 9, 4, 4, 4]
Positive tissue coccidioidomycosis culture	http://purl.obolibrary.org/obo/HP_6000965	[2, 0, 1, 6]
Diminished tissue dihydropteridine reductase activity	http://purl.obolibrary.org/obo/HP_6000966	[7, 1, 3, 1, 4]
Decreased circulating transcobalamin I concentration	http://purl.obolibrary.org/obo/HP_6000967	[7, 4, 8, 4, 1]
Diminished circulating cationic trypsinogen concentration	http://purl.obolibrary.org/obo/HP_6000968	[7, 4, 0, 4, 2]
Diminished circulating hyaluronidase activity	http://purl.obolibrary.org/obo/HP_6000969	[7, 1, 1, 6, 2]
Diminished sulfotransferase activity in cultured fibroblasts	http://purl.obolibrary.org/obo/HP_6000970	[7, 1, 2, 2, 8]
Elevated tissue alpha-N-acetylglucosaminidase activity	http://purl.obolibrary.org/obo/HP_6000971	[2, 7, 9, 9]
Abnormal tissue alpha-N-acetylglucosaminidase activity	http://purl.obolibrary.org/obo/HP_6000972	[1, 8, 2, 9]
Elevated circulating trihydroxycholestanoic acid concentration	http://purl.obolibrary.org/obo/HP_6000973	[2, 8, 9, 2, 4]
Elevated circulating glyoxylic acid concentration	http://purl.obolibrary.org/obo/HP_6000974	[1, 1, 5, 1]
